,ID,subscribed
1877,15671,0
1878,40055,0
1879,6293,0
1880,20584,0
1881,12836,0
1882,18787,0
1883,6051,0
1884,9170,0
1885,31311,0
1886,12887,0
1887,20141,0
1888,26458,0
1889,27289,0
1890,40531,0
1891,42609,0
1892,37053,0
1893,25400,0
1894,119,0
1895,16722,0
1896,33594,0
1897,14837,0
1898,42519,0
1899,43423,0
1900,27352,0
1901,38013,0
1902,15441,0
1903,14640,0
1904,34649,0
1905,39395,0
1906,20663,0
1907,7642,0
1908,15144,0
1909,7879,0
1910,23888,0
1911,8114,0
1912,37891,0
1913,35813,0
1914,41091,0
1915,44235,0
1916,8879,1
1917,28695,0
1918,35355,0
1919,5853,0
1920,9615,0
1921,12662,0
1922,8809,0
1923,6838,0
1924,28379,0
1925,17610,0
1926,36039,0
1927,20280,0
1928,25760,0
1929,21266,0
1930,30326,0
1931,19162,0
1932,7695,0
1933,19396,0
1934,15158,0
1935,43467,0
1936,6788,0
1937,5369,0
1938,15384,0
1939,25408,1
1940,31960,0
1941,30076,0
1942,25807,0
1943,5331,0
1944,30311,0
1945,38844,0
1946,26691,0
1947,11146,0
1948,27051,0
1949,30251,0
1950,41244,0
1951,33044,0
1952,13591,0
1953,17049,0
1954,9664,0
1955,39192,0
1956,31716,0
1957,15294,0
1958,2660,0
1959,31995,0
1960,20802,0
1961,4993,0
1962,4497,0
1963,34966,0
1964,20742,0
1965,26811,0
1966,6282,0
1967,34374,0
1968,10706,0
1969,9746,0
1970,24981,0
1971,16324,0
1972,8885,0
1973,32233,0
1974,42984,1
1975,27779,0
1976,33431,0
1977,36122,0
1978,30260,0
1979,227,0
1980,24491,0
1981,30208,0
1982,44361,0
1983,23644,0
1984,24771,0
1985,43397,0
1986,13950,0
1987,9816,0
1988,37015,0
1989,12269,0
1990,41432,1
1991,35537,0
1992,25702,0
1993,30230,0
1994,34660,0
1995,2765,0
1996,13757,0
1997,42769,0
1998,24532,0
1999,29823,0
2000,21390,0
2001,10815,0
2002,26294,0
2003,25018,0
2004,32641,0
2005,28332,0
2006,18503,0
2007,44328,0
2008,16459,0
2009,14838,0
2010,21678,0
2011,30031,0
2012,28634,0
2013,15572,0
2014,34280,1
2015,25800,0
2016,13075,0
2017,13476,0
2018,1394,0
2019,2481,0
2020,17405,0
2021,37029,0
2022,30833,0
2023,19954,0
2024,22787,0
2025,30807,1
2026,15145,0
2027,40468,0
2028,26697,0
2029,37471,0
2030,38928,1
2031,36302,0
2032,22063,0
2033,9282,0
2034,44078,0
2035,2084,0
2036,37202,0
2037,5874,0
2038,30019,0
2039,24898,0
2040,15074,0
2041,29711,0
2042,27801,0
2043,35210,0
2044,3565,0
2045,24431,0
2046,7031,0
2047,11785,0
2048,7291,0
2049,13464,0
2050,12390,0
2051,22364,0
2052,41345,0
2053,32181,0
2054,24382,0
2055,690,0
2056,13262,0
2057,36078,0
2058,42787,0
2059,10968,0
2060,18202,0
2061,25436,0
2062,29430,0
2063,4020,0
2064,3754,0
2065,25198,0
2066,15032,0
2067,34872,0
2068,36194,0
2069,38507,0
2070,42083,1
2071,21382,0
2072,18778,0
2073,19026,0
2074,15933,1
2075,36258,0
2076,35045,0
2077,31021,0
2078,27363,0
2079,3220,0
2080,31532,0
2081,8622,0
2082,17066,0
2083,34684,0
2084,38406,0
2085,32831,0
2086,36540,0
2087,39821,1
2088,31585,0
2089,7030,0
2090,8256,0
2091,39030,0
2092,2848,0
2093,14390,0
2094,30187,0
2095,16986,0
2096,20130,0
2097,19948,0
2098,19726,0
2099,28653,0
2100,21883,0
2101,1270,0
2102,23561,0
2103,26179,0
2104,4122,0
2105,724,0
2106,23345,0
2107,4446,0
2108,20373,0
2109,37775,0
2110,35653,0
2111,44977,0
2112,40201,0
2113,37911,0
2114,4252,0
2115,3050,0
2116,41529,0
2117,8806,0
2118,38153,0
2119,24629,0
2120,11871,0
2121,15595,0
2122,18461,0
2123,2904,0
2124,40810,0
2125,42446,0
2126,24593,0
2127,43798,0
2128,5619,0
2129,37902,0
2130,39341,1
2131,33007,0
2132,43553,0
2133,2779,0
2134,39606,0
2135,7903,0
2136,21760,0
2137,19584,0
2138,17136,0
2139,13218,0
2140,13924,0
2141,41115,0
2142,38797,0
2143,5517,0
2144,36392,0
2145,7479,0
2146,6467,0
2147,30083,0
2148,32335,1
2149,20084,0
2150,37220,0
2151,41208,0
2152,40998,0
2153,29355,0
2154,9452,0
2155,16288,0
2156,19119,0
2157,10025,0
2158,42369,0
2159,25897,0
2160,12423,0
2161,8180,0
2162,2412,0
2163,30752,0
2164,13921,0
2165,27913,0
2166,24887,0
2167,4332,0
2168,19447,0
2169,350,0
2170,4967,0
2171,8973,0
2172,333,0
2173,33017,0
2174,5741,0
2175,11481,0
2176,27557,0
2177,20606,0
2178,11583,0
2179,24708,0
2180,24933,0
2181,22292,0
2182,33504,0
2183,33895,0
2184,22030,0
2185,25472,0
2186,10950,0
2187,1111,0
2188,5065,0
2189,9416,0
2190,6987,1
2191,9635,0
2192,27005,0
2193,20431,0
2194,34095,0
2195,1828,0
2196,16768,0
2197,22073,0
2198,29053,0
2199,28593,0
2200,15273,0
2201,18274,0
2202,13943,0
2203,12178,0
2204,14857,0
2205,13049,0
2206,8280,0
2207,44741,0
2208,44732,1
2209,441,0
2210,21107,0
2211,7526,0
2212,365,0
2213,5604,0
2214,22,0
2215,43350,0
2216,3497,0
2217,37383,0
2218,36822,0
2219,1967,0
2220,31820,1
2221,9913,0
2222,28998,0
2223,19598,0
2224,44040,1
2225,18542,0
2226,8026,0
2227,15934,0
2228,1508,0
2229,34828,0
2230,6104,0
2231,41907,1
2232,26769,1
2233,12280,0
2234,21139,0
2235,43060,0
2236,20604,0
2237,39315,0
2238,18172,0
2239,38574,0
2240,36486,0
2241,30960,1
2242,30629,0
2243,21753,0
2244,20401,0
2245,8412,0
2246,38693,0
2247,38197,0
2248,31403,0
2249,19226,0
2250,5586,0
2251,16129,0
2252,1682,0
2253,34497,0
2254,44211,0
2255,23450,0
2256,11170,0
2257,3687,0
2258,22733,0
2259,13528,0
2260,34759,0
2261,22470,0
2262,35581,0
2263,1833,1
2264,35975,0
2265,20285,0
2266,22527,0
2267,37786,0
2268,35086,0
2269,32146,0
2270,29432,0
2271,27366,0
2272,4211,0
2273,25176,0
2274,38432,0
2275,8736,0
2276,33436,0
2277,4438,0
2278,40344,0
2279,23651,0
2280,43585,0
2281,34791,0
2282,38170,0
2283,15599,0
2284,21932,0
2285,16472,0
2286,14030,0
2287,22216,1
2288,1600,0
2289,38810,0
2290,38799,0
2291,21066,0
2292,26598,0
2293,23168,0
2294,11064,0
2295,13817,0
2296,13110,0
2297,14883,0
2298,42620,0
2299,19450,0
2300,32787,0
2301,17574,0
2302,3217,0
2303,23159,0
2304,16028,0
2305,30918,0
2306,28018,0
2307,14983,0
2308,28734,0
2309,37809,0
2310,3663,0
2311,5563,0
2312,32445,0
2313,40400,0
2314,20430,0
2315,5912,0
2316,33,0
2317,34805,0
2318,3317,0
2319,37077,0
2320,33424,0
2321,25180,0
2322,6784,0
2323,15863,0
2324,15222,0
2325,6693,0
2326,2291,0
2327,12372,0
2328,42087,0
2329,44202,1
2330,33160,0
2331,11318,0
2332,44491,0
2333,31833,0
2334,12073,0
2335,15556,0
2336,44838,0
2337,28436,0
2338,11033,0
2339,792,0
2340,16860,0
2341,18429,0
2342,34691,0
2343,40690,0
2344,20668,0
2345,31840,0
2346,13463,0
2347,13100,0
2348,34243,0
2349,32312,0
2350,29123,0
2351,18688,0
2352,32846,0
2353,33284,0
2354,22833,0
2355,5803,0
2356,36165,0
2357,27832,0
2358,4922,0
2359,25813,0
2360,38549,0
2361,27029,0
2362,38467,0
2363,2978,0
2364,24654,0
2365,5928,0
2366,42258,1
2367,24630,0
2368,16308,0
2369,2881,0
2370,19193,0
2371,40346,0
2372,41773,1
2373,23279,0
2374,4219,0
2375,44429,1
2376,19042,0
2377,27592,0
2378,1997,0
2379,8366,0
2380,5791,0
2381,22166,0
2382,10110,0
2383,36804,0
2384,39394,0
2385,18442,0
2386,4848,0
2387,44745,1
2388,1476,0
2389,14334,0
2390,45166,0
2391,8031,0
2392,21012,0
2393,29930,0
2394,116,0
2395,25492,0
2396,7728,0
2397,9950,0
2398,14250,0
2399,5952,0
2400,24220,0
2401,33398,0
2402,10418,0
2403,20202,0
2404,9181,0
2405,1251,0
2406,36619,0
2407,30396,0
2408,36999,0
2409,28122,0
2410,8131,0
2411,33154,0
2412,2735,0
2413,32272,0
2414,5391,0
2415,3775,0
2416,36543,0
2417,42814,0
2418,4084,0
2419,1945,0
2420,15335,0
2421,43367,0
2422,3415,0
2423,14828,0
2424,21640,0
2425,32517,0
2426,24283,0
2427,44085,0
2428,17406,0
2429,18346,0
2430,20525,0
2431,1862,0
2432,32568,1
2433,26657,0
2434,27877,0
2435,12470,0
2436,44645,1
2437,36004,0
2438,22706,0
2439,28894,0
2440,19796,0
2441,31618,1
2442,18087,0
2443,27572,0
2444,21965,0
2445,14370,0
2446,26783,1
2447,3903,0
2448,563,0
2449,12817,0
2450,22832,0
2451,44344,0
2452,44570,0
2453,23966,0
2454,24171,0
2455,24316,0
2456,36463,0
2457,12460,0
2458,33996,0
2459,7793,0
2460,40951,0
2461,40045,0
2462,31263,0
2463,12384,0
2464,36632,0
2465,2040,0
2466,42553,0
2467,10582,0
2468,14612,0
2469,6896,0
2470,20869,0
2471,27072,0
2472,41012,0
2473,26320,0
2474,24892,0
2475,21364,0
2476,7870,0
2477,9246,0
2478,11878,0
2479,11766,0
2480,6214,0
2481,19805,0
2482,17137,0
2483,18052,0
2484,40143,1
2485,34774,0
2486,8559,0
2487,13860,0
2488,36230,0
2489,28577,0
2490,13839,0
2491,21602,0
2492,28844,0
2493,31784,0
2494,44612,0
2495,938,0
2496,39564,0
2497,43772,0
2498,22831,0
2499,11547,0
2500,1883,0
2501,39079,0
2502,22389,0
2503,42266,1
2504,9198,0
2505,39020,0
2506,23827,0
2507,16,0
2508,40812,0
2509,26521,0
2510,13345,0
2511,17741,0
2512,43330,0
2513,5339,0
2514,23285,0
2515,37658,0
2516,13011,0
2517,7668,0
2518,37524,0
2519,10212,0
2520,32067,0
2521,5455,0
2522,43945,0
2523,14201,0
2524,15086,0
2525,28580,0
2526,34493,0
2527,34029,0
2528,25819,0
2529,6756,0
2530,9978,0
2531,28128,0
2532,5662,0
2533,37800,0
2534,27234,1
2535,17092,0
2536,19293,0
2537,27775,0
2538,9671,0
2539,15536,0
2540,37261,1
2541,38028,0
2542,44224,0
2543,22037,0
2544,22918,0
2545,3793,0
2546,13363,0
2547,29901,0
2548,22004,0
2549,6632,0
2550,3508,0
2551,32580,0
2552,34992,1
2553,39265,0
2554,21317,0
2555,23507,0
2556,3512,0
2557,39180,0
2558,22367,0
2559,18663,0
2560,20428,0
2561,32608,0
2562,25654,0
2563,20655,0
2564,12997,0
2565,1179,0
2566,29350,0
2567,9900,0
2568,14806,0
2569,26279,0
2570,36330,0
2571,15382,0
2572,5338,0
2573,39077,0
2574,6361,0
2575,21297,0
2576,17563,0
2577,19384,0
2578,5887,0
2579,3670,0
2580,16182,0
2581,868,0
2582,43603,1
2583,31681,1
2584,33784,0
2585,5337,0
2586,27633,0
2587,23608,0
2588,31806,0
2589,40479,0
2590,29203,0
2591,8634,0
2592,31099,0
2593,15874,0
2594,22912,0
2595,1781,0
2596,27861,0
2597,10660,0
2598,2595,0
2599,23996,0
2600,38977,0
2601,39393,0
2602,40548,0
2603,33656,0
2604,25442,0
2605,45093,1
2606,6020,0
2607,12396,0
2608,24670,0
2609,30263,0
2610,12854,0
2611,24565,0
2612,43477,0
2613,17058,0
2614,29536,0
2615,38335,0
2616,22793,0
2617,23393,0
2618,36898,0
2619,40430,0
2620,39652,0
2621,34458,0
2622,36377,0
2623,10513,0
2624,38463,0
2625,5859,0
2626,40714,0
2627,12680,0
2628,42668,1
2629,21279,0
2630,32979,0
2631,24939,0
2632,43381,1
2633,18531,0
2634,11572,0
2635,29062,0
2636,35335,0
2637,36311,0
2638,30986,0
2639,19556,0
2640,15431,0
2641,38163,0
2642,37315,0
2643,42807,0
2644,14759,0
2645,32664,0
2646,14930,0
2647,13220,0
2648,39387,0
2649,43153,0
2650,16465,0
2651,17382,0
2652,10164,0
2653,43954,0
2654,35183,0
2655,14401,0
2656,44684,0
2657,30539,0
2658,31396,0
2659,23071,0
2660,29251,0
2661,2806,0
2662,20874,0
2663,9600,0
2664,23771,0
2665,8214,0
2666,17812,0
2667,41932,0
2668,8663,0
2669,32678,0
2670,21162,0
2671,25666,0
2672,18302,0
2673,7833,0
2674,38669,0
2675,29399,0
2676,31988,0
2677,5699,0
2678,37091,0
2679,23363,0
2680,19751,0
2681,25603,0
2682,24254,0
2683,11779,0
2684,4972,0
2685,13571,0
2686,43108,0
2687,27616,0
2688,31562,0
2689,22311,0
2690,42756,0
2691,30358,0
2692,14258,0
2693,8467,0
2694,43799,1
2695,1554,0
2696,1093,0
2697,41161,1
2698,41626,0
2699,25215,0
2700,22507,0
2701,4308,0
2702,2186,0
2703,28990,0
2704,38527,0
2705,43791,0
2706,12002,0
2707,27649,0
2708,35810,0
2709,1223,0
2710,19596,0
2711,18439,0
2712,33672,0
2713,15083,0
2714,657,0
2715,42190,0
2716,39346,0
2717,21818,0
2718,22528,0
2719,12214,0
2720,15262,0
2721,9604,0
2722,28955,0
2723,36780,0
2724,25360,0
2725,1667,0
2726,20019,0
2727,2327,0
2728,39490,0
2729,32314,0
2730,19936,0
2731,12995,0
2732,27120,0
2733,13618,0
2734,38204,0
2735,2971,0
2736,5950,0
2737,26620,0
2738,26460,0
2739,28243,0
2740,26508,0
2741,27047,0
2742,27463,0
2743,42076,0
2744,33935,0
2745,19949,0
2746,27247,0
2747,3986,0
2748,3847,0
2749,17005,0
2750,37568,0
2751,25896,0
2752,14896,0
2753,3761,0
2754,4904,0
2755,34333,0
2756,4283,0
2757,43032,1
2758,16262,0
2759,38156,0
2760,39223,0
2761,9417,0
2762,30459,0
2763,7890,0
2764,20823,0
2765,19318,1
2766,39584,0
2767,32504,0
2768,10793,0
2769,3464,0
2770,20638,0
2771,2077,0
2772,32990,0
2773,19644,0
2774,17185,0
2775,32776,0
2776,32013,0
2777,11184,0
2778,43144,0
2779,11191,0
2780,12591,0
2781,34316,0
2782,23822,0
2783,2028,0
2784,29764,0
2785,23947,0
2786,4896,0
2787,7358,0
2788,14095,0
2789,23494,0
2790,39996,0
2791,10700,0
2792,10221,0
2793,29,0
2794,42687,0
2795,24439,0
2796,40026,0
2797,39069,0
2798,8425,0
2799,20241,0
2800,26538,0
2801,35213,0
2802,36719,0
2803,22961,0
2804,32880,0
2805,32185,0
2806,36155,0
2807,8151,0
2808,1312,0
2809,42179,1
2810,23050,0
2811,42802,0
2812,38587,0
2813,14511,0
2814,36907,0
2815,14377,0
2816,35385,0
2817,17850,0
2818,44813,0
2819,25626,0
2820,42045,0
2821,21218,0
2822,15901,0
2823,11936,0
2824,10220,0
2825,17966,0
2826,27979,0
2827,29223,0
2828,25372,0
2829,33778,0
2830,31733,0
2831,2189,0
2832,6257,0
2833,1081,0
2834,14617,0
2835,38559,0
2836,25313,0
2837,39673,0
2838,35364,0
2839,20690,0
2840,43911,1
2841,35254,0
2842,19534,0
2843,17534,0
2844,6068,0
2845,25414,0
2846,35848,0
2847,4355,0
2848,44142,0
2849,28244,1
2850,44373,0
2851,3779,0
2852,29968,0
2853,2231,0
2854,38062,0
2855,8637,0
2856,21503,0
2857,20775,0
2858,1990,0
2859,28110,0
2860,27562,0
2861,43827,0
2862,15539,0
2863,2079,0
2864,40915,0
2865,42435,0
2866,29528,0
2867,22476,0
2868,29443,0
2869,11563,0
2870,36396,0
2871,9117,0
2872,33360,0
2873,41253,0
2874,44174,1
2875,17303,0
2876,29896,1
2877,10685,0
2878,31128,0
2879,43043,0
2880,29278,0
2881,26807,0
2882,7029,0
2883,44567,0
2884,23275,0
2885,18650,0
2886,7950,0
2887,42191,1
2888,6163,0
2889,44639,0
2890,33621,0
2891,11710,0
2892,33811,0
2893,36630,0
2894,1531,0
2895,38215,0
2896,6223,0
2897,17785,0
2898,5486,0
2899,39324,0
2900,14311,0
2901,25344,0
2902,39241,0
2903,20544,0
2904,23256,0
2905,42355,1
2906,31293,0
2907,20073,0
2908,11118,0
2909,44685,0
2910,41705,0
2911,16374,0
2912,33293,0
2913,42485,0
2914,12293,0
2915,846,0
2916,14101,0
2917,16571,0
2918,41105,0
2919,17356,1
2920,11640,1
2921,33828,0
2922,9745,0
2923,43000,0
2924,17211,0
2925,31218,0
2926,13298,0
2927,7867,0
2928,16254,0
2929,42932,0
2930,23695,0
2931,39471,0
2932,24978,0
2933,36334,0
2934,21343,0
2935,26324,0
2936,36303,0
2937,26564,0
2938,28808,0
2939,18874,0
2940,11676,0
2941,4959,0
2942,39453,0
2943,18284,0
2944,38306,0
2945,15695,0
2946,23162,0
2947,36235,0
2948,36201,0
2949,38980,0
2950,30422,0
2951,8640,0
2952,8499,0
2953,22375,0
2954,42902,0
2955,25013,0
2956,17595,0
2957,25574,0
2958,34054,0
2959,39412,0
2960,33322,0
2961,32611,0
2962,26362,0
2963,3516,0
2964,27450,0
2965,26461,0
2966,40118,0
2967,24521,0
2968,35752,0
2969,21871,0
2970,35448,1
2971,39952,0
2972,1087,0
2973,37286,0
2974,16260,0
2975,23911,0
2976,23678,0
2977,36376,0
2978,10870,0
2979,31184,0
2980,8705,0
2981,7671,0
2982,34389,0
2983,20946,0
2984,12677,0
2985,35022,0
2986,21801,0
2987,18883,0
2988,8311,0
2989,44167,0
2990,28760,0
2991,27014,0
2992,33579,0
2993,11431,0
2994,3916,0
2995,15286,0
2996,42944,0
2997,28853,0
2998,42757,1
2999,26546,0
3000,36733,0
3001,12246,0
3002,33392,0
3003,27630,0
3004,29071,0
3005,35091,1
3006,42434,0
3007,34010,1
3008,22448,0
3009,15736,0
3010,2485,0
3011,43262,1
3012,18594,0
3013,4817,0
3014,19910,0
3015,10231,0
3016,32305,0
3017,43994,1
3018,39997,0
3019,27586,0
3020,34210,1
3021,29724,0
3022,5542,0
3023,23940,0
3024,33294,0
3025,23292,0
3026,40024,1
3027,10137,0
3028,40198,0
3029,3913,0
3030,10519,0
3031,19747,0
3032,41612,1
3033,12905,0
3034,30308,0
3035,4100,0
3036,37197,0
3037,40510,1
3038,36943,0
3039,15006,0
3040,26462,0
3041,8019,0
3042,29586,0
3043,25873,0
3044,4851,0
3045,22352,0
3046,13634,0
3047,32590,0
3048,9491,0
3049,23364,0
3050,5460,0
3051,41397,0
3052,43050,0
3053,31439,0
3054,38003,0
3055,5550,0
3056,35564,0
3057,33936,0
3058,22475,0
3059,28353,0
3060,12985,0
3061,5839,0
3062,13052,0
3063,41652,0
3064,43705,0
3065,43021,0
3066,17638,0
3067,23498,0
3068,3352,0
3069,22150,0
3070,16035,0
3071,13621,0
3072,29895,0
3073,14054,0
3074,2550,0
3075,21259,0
3076,30804,0
3077,25875,0
3078,12723,0
3079,21828,0
3080,14968,0
3081,7171,0
3082,31140,0
3083,17442,0
3084,19320,0
3085,6083,0
3086,2308,0
3087,12607,0
3088,31501,1
3089,12404,0
3090,25692,0
3091,25186,0
3092,6783,0
3093,29148,0
3094,17020,0
3095,13523,0
3096,12337,0
3097,9783,0
3098,34161,1
3099,4394,0
3100,7745,0
3101,18664,0
3102,15597,0
3103,13935,0
3104,31807,0
3105,366,0
3106,31391,0
3107,29245,1
3108,35588,0
3109,14493,0
3110,40226,0
3111,17679,0
3112,4221,0
3113,21495,0
3114,1166,0
3115,26525,1
3116,22981,0
3117,10248,0
3118,30164,0
3119,25398,0
3120,45001,0
3121,10279,1
3122,17307,0
3123,14911,0
3124,43264,0
3125,25106,0
3126,27080,0
3127,36014,0
3128,44577,0
3129,43146,0
3130,22024,0
3131,17051,0
3132,44759,1
3133,44502,1
3134,34508,0
3135,105,0
3136,32959,0
3137,21031,0
3138,36713,0
3139,37628,0
3140,2928,0
3141,9172,0
3142,13956,0
3143,40408,0
3144,43710,1
3145,33622,0
3146,28034,0
3147,25850,0
3148,28073,0
3149,36863,0
3150,4285,0
3151,22326,0
3152,24013,0
3153,25728,0
3154,29708,0
3155,19276,0
3156,43248,1
3157,22451,0
3158,15610,0
3159,41608,0
3160,13119,0
3161,35985,0
3162,9129,0
3163,18970,0
3164,37779,0
3165,39439,0
3166,896,0
3167,38898,0
3168,29352,0
3169,1168,0
3170,20393,1
3171,15723,0
3172,26863,0
3173,31013,0
3174,4479,0
3175,7042,0
3176,34619,0
3177,28167,0
3178,7245,0
3179,15282,0
3180,22990,0
3181,37079,0
3182,10619,0
3183,43218,0
3184,35888,1
3185,16777,0
3186,8638,0
3187,916,0
3188,38568,0
3189,26314,0
3190,42505,1
3191,4080,0
3192,31326,1
3193,18649,0
3194,36849,0
3195,40252,0
3196,27050,0
3197,25358,0
3198,7176,0
3199,44873,0
3200,647,0
3201,22168,0
3202,43394,1
3203,1002,0
3204,36447,0
3205,14757,0
3206,39988,0
3207,508,0
3208,14062,0
3209,12288,0
3210,20120,0
3211,35561,0
3212,10406,0
3213,12700,0
3214,22902,0
3215,21618,0
3216,43735,1
3217,13425,0
3218,20733,0
3219,12901,0
3220,10575,0
3221,16961,1
3222,3084,0
3223,35189,0
3224,11171,0
3225,21868,0
3226,43984,0
3227,32686,0
3228,39837,0
3229,5167,0
3230,4344,0
3231,32703,0
3232,44168,1
3233,17200,0
3234,32864,0
3235,2143,0
3236,9993,0
3237,10230,0
3238,35663,0
3239,15574,0
3240,43953,0
3241,41021,0
3242,29070,0
3243,18855,0
3244,25687,0
3245,13871,0
3246,33590,0
3247,44115,1
3248,25130,0
3249,19859,0
3250,32372,0
3251,36648,0
3252,12746,0
3253,2403,0
3254,27222,0
3255,32066,0
3256,41891,0
3257,27205,0
3258,35052,0
3259,34957,1
3260,36496,0
3261,17707,0
3262,22565,0
3263,39381,0
3264,16227,0
3265,20059,0
3266,5299,0
3267,24009,0
3268,35847,0
3269,13407,0
3270,438,0
3271,25455,0
3272,18110,0
3273,27441,1
3274,10341,0
3275,31972,0
3276,45072,0
3277,14351,0
3278,5802,0
3279,24837,0
3280,23936,0
3281,21109,0
3282,25994,0
3283,31568,0
3284,5510,0
3285,35439,0
3286,19132,0
3287,42683,0
3288,836,0
3289,4347,0
3290,1119,0
3291,2532,0
3292,12539,0
3293,25937,0
3294,39017,0
3295,1779,0
3296,27641,0
3297,15503,0
3298,19738,0
3299,40005,0
3300,35400,0
3301,33561,0
3302,28796,0
3303,1174,0
3304,1423,0
3305,32006,1
3306,24752,0
3307,34964,0
3308,19704,0
3309,38582,0
3310,25169,0
3311,14398,0
3312,43862,1
3313,8733,0
3314,3316,0
3315,24005,0
3316,15164,0
3317,5750,0
3318,42728,0
3319,25660,0
3320,21235,0
3321,41511,0
3322,14938,0
3323,34191,0
3324,3229,0
3325,10434,0
3326,41642,1
3327,36000,0
3328,24553,0
3329,9265,0
3330,26315,0
3331,23437,0
3332,4402,0
3333,28155,0
3334,23994,0
3335,19268,0
3336,14627,0
3337,32842,0
3338,10554,0
3339,32277,0
3340,43598,1
3341,3281,0
3342,18028,0
3343,28503,0
3344,34919,0
3345,36361,0
3346,14084,0
3347,10861,0
3348,2990,0
3349,37710,0
3350,23072,0
3351,12710,0
3352,35775,0
3353,25249,0
3354,12376,0
3355,2448,0
3356,9387,0
3357,38933,0
3358,36790,0
3359,41795,1
3360,2404,0
3361,15514,0
3362,30638,0
3363,19711,0
3364,32654,0
3365,30167,0
3366,26414,0
3367,31171,0
3368,31291,0
3369,23145,0
3370,15459,0
3371,37553,0
3372,16714,0
3373,16581,0
3374,14964,0
3375,17265,0
3376,33428,0
3377,14148,0
3378,20014,0
3379,25730,0
3380,10637,0
3381,28012,0
3382,16150,0
3383,41781,0
3384,8882,0
3385,23235,0
3386,274,0
3387,9854,0
3388,29978,0
3389,35575,0
3390,13097,0
3391,8083,0
3392,31000,0
3393,43536,0
3394,15504,0
3395,26322,0
3396,34714,0
3397,7283,0
3398,2920,0
3399,2609,0
3400,44477,0
3401,40181,0
3402,30536,0
3403,7255,0
3404,29921,0
3405,19306,0
3406,41801,0
3407,30299,0
3408,14215,0
3409,6539,0
3410,23361,0
3411,2849,0
3412,24117,1
3413,22757,0
3414,35370,0
3415,30724,0
3416,42852,1
3417,23836,0
3418,17767,0
3419,8267,0
3420,3431,0
3421,28680,0
3422,491,0
3423,14490,0
3424,32710,0
3425,20056,0
3426,18189,1
3427,39118,1
3428,15271,0
3429,44713,1
3430,26467,0
3431,28750,0
3432,25861,0
3433,5295,0
3434,28297,0
3435,31482,0
3436,28874,0
3437,33028,0
3438,4937,0
3439,24765,0
3440,2329,0
3441,27334,0
3442,29021,0
3443,16641,1
3444,6991,0
3445,8360,0
3446,40416,0
3447,7866,0
3448,28225,0
3449,894,0
3450,30339,0
3451,38412,0
3452,6691,0
3453,30243,0
3454,39903,0
3455,3769,0
3456,26142,0
3457,27915,0
3458,35390,0
3459,14417,0
3460,219,0
3461,24024,0
3462,13886,0
3463,40053,0
3464,22867,0
3465,3472,0
3466,31107,1
3467,34392,1
3468,37799,0
3469,42326,1
3470,35868,0
3471,28813,0
3472,24152,0
3473,39865,0
3474,31638,0
3475,15067,0
3476,10830,0
3477,38172,0
3478,39805,0
3479,38663,0
3480,35650,0
3481,39885,0
3482,14711,0
3483,16559,0
3484,29166,0
3485,43833,1
3486,28600,0
3487,36576,0
3488,30158,0
3489,27419,0
3490,36888,0
3491,26216,0
3492,10268,0
3493,18340,0
3494,31804,0
3495,23433,0
3496,27687,0
3497,28111,0
3498,31080,0
3499,2358,0
3500,20360,0
3501,44881,0
3502,30277,0
3503,20878,0
3504,39068,0
3505,36273,1
3506,34575,0
3507,20910,0
3508,19688,0
3509,33093,0
3510,3067,0
3511,13737,0
3512,32946,0
3513,38227,0
3514,41572,0
3515,1276,0
3516,6816,0
3517,5969,0
3518,11279,0
3519,30045,0
3520,41371,0
3521,29347,0
3522,34976,0
3523,15996,0
3524,44884,1
3525,43532,1
3526,44790,1
3527,44124,0
3528,11521,0
3529,34787,0
3530,31499,0
3531,11430,0
3532,19830,0
3533,31956,0
3534,9424,0
3535,20636,0
3536,42138,0
3537,34836,1
3538,8365,0
3539,6806,0
3540,6149,0
3541,31388,0
3542,16232,0
3543,24671,0
3544,1668,0
3545,44131,0
3546,11892,0
3547,35135,0
3548,18834,0
3549,7208,0
3550,28277,0
3551,27071,0
3552,34408,0
3553,24122,0
3554,11441,0
3555,25003,0
3556,43307,0
3557,4707,0
3558,26528,0
3559,19542,0
3560,13889,0
3561,16477,0
3562,32175,0
3563,39807,1
3564,41254,0
3565,9977,0
3566,19291,0
3567,18696,0
3568,4622,0
3569,17570,0
3570,5580,0
3571,34302,0
3572,14963,0
3573,44987,0
3574,41336,0
3575,35834,0
3576,35318,0
3577,25907,0
3578,29598,0
3579,24945,0
3580,6405,0
3581,30858,0
3582,38918,0
3583,17255,0
3584,11173,0
3585,21030,1
3586,15924,0
3587,35122,0
3588,39207,0
3589,24682,0
3590,12202,0
3591,26141,0
3592,30292,0
3593,9609,0
3594,24442,0
3595,23802,0
3596,24815,0
3597,20831,0
3598,40672,0
3599,41738,1
3600,32171,0
3601,10347,0
3602,18253,0
3603,41064,0
3604,21658,0
3605,35842,0
3606,20753,0
3607,33475,0
3608,4819,0
3609,8746,0
3610,27766,1
3611,44551,1
3612,35724,0
3613,31507,0
3614,7258,0
3615,41263,0
3616,42622,0
3617,7505,0
3618,21924,0
3619,10204,0
3620,28898,1
3621,1330,0
3622,39867,1
3623,25835,0
3624,6663,0
3625,40588,0
3626,6718,0
3627,917,0
3628,39864,1
